transaction_id,transaction_date,store_id,customer_id,employee_id,department,product_sku,product_name,quantity,unit_price,line_total,discount_pct,payment_method,sales_channel,is_return,register_id
TXN-266302,08-08-2022,ST-009,CUST-39076,,Grocery,GR-005,Orange Juice 64oz,1,3.82,3.82,0.15,Debit Card,Online,N,REG-12
TXN-849471,07/13/2023,ST-006,CUST-75732,EMP-9726,Furniture,FU-001,Folding Chair,2,27.99,55.98,0.2,Credit Card,Online,N,REG-6
TXN-473504,16-Dec-2022,ST-002,CUST-77207,EMP-4733,GROCERY,GR-005,Orange Juice 64oz,5,3.59,17.95,0.2,Credit Card,In-Store,N,REG-9
TXN-697124,2023-09-20,ST-009,CUST-71276,EMP-6776,Clothing,CL-102,Women's T-Shirt,1,9.09,9.09,0.3,Credit Card,In-Store,N,REG-4
TXN-742247,06/02/2022,ST-007,CUST-63676,EMP-7488,Beauty,BE-304,Lip Balm 3pk,3,3.49,10.47,0.3,Credit Card,In-Store,N,REG-20
TXN-200272,17-Jul-2022,ST-001,CUST-99768,EMP-2254,SPORTS,SP-102,Dumbbells 20lb pair,2,38.24,76.48,0.15,Credit Card,Curbside Pickup,N,REG-19
TXN-838156,10-18-2024,ST-012,CUST-21854,EMP-5518,GROCERY,GR-007,Pasta 1lb,4,1.43,5.72,0.2,Debit Card,Online,N,REG-6
TXN-219998,2022-02-08,ST-005,CUST-44401,EMP-2115,Furniture,FU-102,Bookshelf 5-Tier,1,62.99,62.99,0.3,Credit Card,In-Store,N,REG-9
TXN-552050,16-Jul-2024,ST-001,CUST-51607,EMP-9381,Automotive,AU-203,Windshield Washer Fluid,4,3.49,13.96,0.3,Credit Card,In-Store,N,REG-6
TXN-925881,03-Aug-2024,ST-010,,EMP-1312,  Home & Garden,HG-203,Scented Candle,2,9.74,19.48,0.25,Cash,Online,N,REG-20
TXN-993521,12-11-2022,ST-008,CUST-75770,EMP-6307,Furniture,FU-001,Folding Chair,4,27.99,111.96,0.2,Debit Card,Curbside Pickup,N,REG-14
TXN-550657,29-Aug-2024,ST-005,CUST-16215,EMP-6638,Pharmacy,PH-405,Hand Sanitizer 8oz,1,3.99,3.99,,Credit Card,In-Store,N,REG-10
TXN-912595,09/09/2022,ST-001,CUST-33014,EMP-6073,Grocery,GR-008,Canned Tomatoes,3,$1.29,3.87,,Credit Card,Online,N,
TXN-877613,12-23-2023,ST-007,CUST-75357,EMP-9174,Toys,TY-506,RC Car,2,29.99,59.98,0.25,Mobile Pay,In-Store,N,REG-20
TXN-105960,02/16/2024,ST-002,CUST-70702,EMP-2352,Home & Garden,HG-203,Scented Candle,1,9.09,9.09,0.3,Cash,In-Store,N,REG-15
TXN-468959,09-May-2022,ST-009,CUST-28355,EMP-5963,Automotive,AU-304,Car Phone Mount,3,14.99,44.97,,Debit Card,In-Store,N,REG-12
TXN-511893,02/01/2023,ST-011,CUST-17354,EMP-1639,  Sports,SP-203,Water Bottle 32oz,2,16.14,32.28,,Mobile Pay,In-Store,N,REG-13
TXN-505531,2023-02-11,ST-001,CUST-12243,EMP-3734,Beauty,BE-405,Body Lotion 16oz,3,6.39,19.17,0.2,Debit Card,In-Store,N,REG-7
TXN-186074,09/11/2024,ST-009,CUST-63252,EMP-9141,Home & Garden,HG-607,Laundry Detergent,4,12.82,51.28,0.05,Cash,Online,N,REG-3
TXN-356992,2023-04-25,ST-012,CUST-52886,EMP-9063,Clothing,CL-405,Winter Jacket,5,$85.49,427.45,,Debit Card,In-Store,N,REG-4
TXN-755731,25-Dec-2023,ST-010,CUST-27452,EMP-9848,Beauty,BE-304,Lip Balm 3pk,4,4.24,16.96,0.15,Debit Card,In-Store,N,REG-6
TXN-268843,03-19-2022,ST-004,CUST-66762,EMP-2731,Furniture,FU-001,Folding Chair,1,26.24,26.24,0.25,Credit Card,Online,N,REG-10
TXN-353617,2023-10-12,ST-002,,EMP-9211,Pharmacy,PH-304,Bandage Assortment,3,4.49,13.47,0.25,Mobile Pay,In-Store,N,REG-2
TXN-891986,2022-03-14,ST-005,CUST-73652,EMP-3215,Home & Garden,HG-506,Throw Pillow,1,18.99,18.99,0.05,Cash,In-Store,N,REG-20
TXN-853033,09/19/2024,ST-004,CUST-29372,EMP-5096,Sports,SP-506,Foam Roller,1,16.99,16.99,0.15,Credit Card,Online,N,REG-7
TXN-155672,2024-05-31,st-005,CUST-41002,EMP-4471,Clothing,CL-203,Kids Hoodie,2,18.39,36.78,0.2,Mobile Pay,In-Store,N,REG-3
TXN-991638,04-21-2023,ST-011,CUST-33040,EMP-1595,Electronics,EL-102,Bluetooth Headphones,3.0,55.99,167.97,0.3,Credit Card,Curbside Pickup,N,REG-17
TXN-710980,2024-10-31,ST-007,CUST-63026,EMP-1793,Sports,SP-405,Jump Rope,4,8.99,-35.96,,Debit Card,In-Store,Y,REG-1
TXN-469787,2022-12-15,ST-008,CUST-49844,EMP-9175,Beauty,BE-405,Body Lotion 16oz,1,5.99,5.99,0.25,Debit Card,Curbside Pickup,N,REG-6
TXN-233636,27-Jan-2024,ST-001,CUST-15229,EMP-4441,Grocery,GR-009,Frozen Pizza,1,5.59,5.59,0.3,Mobile Pay,In-Store,N,REG-14
TXN-449707,25-Jan-2024,ST-010,,EMP-4226,Pharmacy,PH-405,Hand Sanitizer 8oz,2,3.79,7.58,0.05,Credit Card,In-Store,N,REG-13
TXN-134875,11/17/2022,ST-010,CUST-14472,EMP-5760,SPORTS,SP-001,Yoga Mat,4,22.99,91.96,,Debit Card,In-Store,N,REG-7
TXN-132230,2023-08-21,ST-012,CUST-59999,EMP-5608,Grocery,GR-007,Pasta 1lb,2,1.79,3.58,,EBT,Online,N,REG-16
TXN-688296,03/22/2022,ST-012,CUST-14858,EMP-4303,Home & Garden,HG-001,Potting Soil 20qt,2,8.09,16.18,0.1,Credit Card,In-Store,N,REG-17
TXN-540178,2022-04-13,ST-006,CUST-13991,EMP-1336,  Electronics,EL-102,Bluetooth Headphones,1.0,67.99,67.99,0.15,Debit Card,Curbside Pickup,N,REG-9
TXN-698030,07-Dec-2022,ST-009,CUST-12037,EMP-5822,Home & Garden,HG-405,Storage Bins 3pk,1,15.29,15.29,0.1,Check,In-Store,N,REG-2
TXN-422066,2023-07-24,ST-002,CUST-70418,EMP-2805,Beauty,BE-102,Face Moisturizer,1,11.99,11.99,0.2,Credit Card,In-Store,N,REG-15
TXN-961561,02/09/2022,ST-002,CUST-75150,EMP-7151,Pharmacy,PH-405,Hand Sanitizer 8oz,5,2.79,13.95,0.3,Credit Card,Online,N,REG-8
TXN-912612,29-Feb-2024,ST-006,CUST-48837,EMP-5226,Clothing,CL-708,Baseball Cap,4,14.24,56.96,0.05,Credit Card,In-Store,N,REG-6
TXN-221471,04-20-2023,st-012,CUST-50870,EMP-9230,Sports,SP-001,  Yoga Mat,1,22.99,22.99,,Credit Card,In-Store,N,REG-12
TXN-574528,02-23-2023,ST-009,CUST-28578,EMP-1342,Toys,TY-304,Board Game,5,29.99,149.95,,Debit Card,In-Store,N,REG-5
TXN-837880,25-Apr-2023,ST-012,CUST-87814,,Toys,TY-506,RC Car,3,31.99,95.97,0.2,Credit Card,In-Store,N,REG-5
TXN-144153,12/15/2022,ST-011,CUST-65037,EMP-6161,PHARMACY,PH-304,Bandage Assortment,3,5.3900,16.17,0.1,Credit Card,Online,N,REG-17
TXN-959335,01-03-2023,ST-007,CUST-89594,EMP-5449,Pharmacy,PH-001,Ibuprofen 200ct,2,9.99,19.98,,Debit Card,In-Store,N,REG-17
TXN-680113,08/21/2023,  ST-012,CUST-71531,EMP-7053,Grocery,GR-004,  Bagged Salad Mix,2,3.41,6.82,0.1,Credit Card,In-Store,N,
TXN-946428,06/12/2023,ST-006,CUST-41983,EMP-4166,Home & Garden,HG-102,Garden Hose 50ft,2,29.99,59.98,,Mobile Pay,Curbside Pickup,N,
TXN-375065,19-Apr-2023,ST-012,,EMP-3976,Furniture,FU-304,Storage Ottoman,2,52.24,104.48,0.05,Debit Card,In-Store,N,REG-17
TXN-379664,2022-02-28,ST-011,CUST-56994,,Pharmacy,PH-405,  Hand Sanitizer 8oz,1,3.79,3.79,0.05,Debit Card,Curbside Pickup,N,REG-14
TXN-698608,01-May-2023,ST-012,CUST-64306,EMP-9524,Sports,SP-001,Yoga Mat,3,19.54,58.62,0.15,Debit Card,Online,N,REG-10
TXN-347582,29-Jan-2024,ST-012,CUST-81364,,Toys,TY-001,LEGO City Set,2,47.49,-94.98,0.05,Cash,In-Store,Y,REG-18
TXN-939465,10-May-2024,ST-006,CUST-30653,EMP-9510,Grocery,GR-011,Butter 1lb,5,3.99,19.95,0.2,Credit Card,Online,N,REG-13
TXN-999146,18-Feb-2024,ST-001,CUST-18559,EMP-5926,Pharmacy,PH-001,  Ibuprofen 200ct,2,7.99,15.98,0.2,Credit Card,In-Store,N,REG-5
TXN-444204,09/29/2023,ST-007,CUST-11510,EMP-9547,Grocery,GR-003,Chicken Breast 3lb,1,11.99,11.99,,Credit Card,Curbside Pickup,N,REG-11
TXN-262197,08-Dec-2022,ST-011,CUST-41157,EMP-3744,Grocery,GR-010,Eggs 12ct,4,3.14,-12.56,0.1,Credit Card,In-Store,Y,REG-17
TXN-263421,02/28/2022,ST-004,CUST-67129,EMP-7298,Pharmacy,PH-102,Vitamin D 100ct,2,11.04,22.08,0.15,Cash,Online,N,REG-1
TXN-381085,10/26/2023,ST-010,CUST-95725,EMP-5217,Toys,TY-304,Board Game,5,20.99,104.95,0.3,EBT,In-Store,N,REG-18
TXN-817506,07-12-2024,ST-010,CUST-52368,EMP-7513,Toys,TY-102,Barbie Doll,1,14.24,14.24,0.05,Debit Card,In-Store,N,
TXN-514853,29-May-2024,ST-005,CUST-52597,EMP-6168,Beauty,BE-304,Lip Balm 3pk,4,3.74,-17.0,0.25,Credit Card,In-Store,Y,REG-1
TXN-893371,2022-04-12,ST-009,CUST-35619,EMP-7681,AUTOMOTIVE,AU-203,Windshield Washer Fluid,2,4.49,-8.98,0.1,Credit Card,In-Store,Y,REG-2
TXN-606097,2022-12-23,ST-003,CUST-56179,EMP-3532,Clothing,CL-304,Running Shoes,5,64.99,324.95,,Credit Card,In-Store,N,REG-13
TXN-537983,2024-05-29,ST-006,CUST-32527,EMP-8538,Pharmacy,PH-001,Ibuprofen 200ct,3,7.99,23.97,0.2,Mobile Pay,In-Store,N,REG-17
TXN-326871,2022-11-13,ST-002,CUST-29253,EMP-7031,Beauty,BE-304,Lip Balm 3pk,1,3.74,3.74,0.25,Gift Card,In-Store,N,REG-1
TXN-919637,2022-07-10,st-006,CUST-51525,EMP-3195,Home & Garden,HG-102,Garden Hose 50ft,1,29.99,29.99,,Debit Card,In-Store,N,REG-4
TXN-376891,03-09-2024,ST-003,CUST-37444,EMP-6854,Home & Garden,HG-607,Laundry Detergent,4,10.79,43.16,0.2,Cash,In-Store,N,REG-6
TXN-158806,11/14/2022,ST-003,CUST-61181,EMP-1709,Automotive,AU-102,Car Air Freshener,4,2.97,11.88,0.15,Debit Card,In-Store,N,REG-16
TXN-569270,09-19-2024,ST-004,CUST-62909,EMP-6289,Automotive,AU-405,Jumper Cables,4,20.9900,83.96,0.3,Cash,Curbside Pickup,N,REG-9
TXN-438606,08/12/2024,ST-009,CUST-51371,EMP-2249,Electronics,EL-707,"Tablet 10""",1,313.49,313.49,0.05,Credit Card,Online,N,REG-9
  TXN-878972,12-21-2023,ST-005,CUST-54460,EMP-6884,  Automotive,AU-102,Car Air Freshener,4,2.97,11.88,0.15,Debit Card,Online,N,REG-9
TXN-965706,17-Dec-2022,ST-008,CUST-41363,EMP-1907,Furniture,FU-102,Bookshelf 5-Tier,1,80.99,80.99,0.1,EBT,In-Store,N,REG-4
TXN-109883,12/08/2024,ST-008,CUST-54659,EMP-9685,Toys,TY-506,RC Car,4,33.99,-135.96,0.15,Mobile Pay,In-Store,Y,REG-14
TXN-497384,13-Sep-2023,ST-012,CUST-99198,EMP-2408,ELECTRONICS,EL-707,"Tablet 10""",1,313.49,313.49,0.05,Debit Card,Online,N,REG-2
TXN-210462,10-30-2022,ST-004,CUST-28712,EMP-5222,Beauty,BE-203,Mascara,4,7.19,-28.76,0.2,Gift Card,In-Store,Y,
TXN-160167,19-Apr-2023,ST-006,CUST-94076,EMP-3394,Beauty,BE-102,Face Moisturizer,1,14.99,14.99,,Credit Card,Curbside Pickup,N,
TXN-246178,10/27/2023,ST-012,CUST-70386,EMP-2159,Beauty,BE-001,Shampoo 16oz,1,5.59,5.59,0.2,Debit Card,In-Store,N,REG-1
TXN-296955,2024-03-28,ST-008,CUST-74084,EMP-4113,Beauty,BE-203,Mascara,1,8.99,8.99,,EBT,Online,N,REG-17
TXN-967611,2024-07-13,ST-007,CUST-65936,EMP-5176,Clothing,CL-304,Running Shoes,2,61.74,123.48,0.05,Credit Card,In-Store,N,REG-14
TXN-917823,02/11/2023,ST-001,CUST-79881,EMP-4775,Home & Garden,HG-607,Laundry Detergent,2,11.47,22.94,0.15,Debit Card,Online,N,REG-9
TXN-815997,2024-06-24,ST-003,CUST-84709,EMP-6843,Pharmacy,PH-304,Bandage Assortment,1,5.39,5.39,0.1,Credit Card,Curbside Pickup,N,
TXN-156274,07/25/2022,ST-005,CUST-82571,,Automotive,AU-405,Jumper Cables,1,28.49,28.49,0.05,Credit Card,Online,N,REG-13
TXN-941934,07/28/2024,ST-004,CUST-60636,EMP-5219,Electronics,EL-707,"Tablet 10""",1,313.49,313.49,0.05,Credit Card,In-Store,N,REG-9
TXN-994862,27-Feb-2022,ST-006,CUST-16068,EMP-7577,Grocery,GR-011,Butter 1lb,5,4.99,24.95,,Debit Card,Online,N,REG-17
TXN-956764,04/30/2022,ST-005,CUST-73040,EMP-4415,  Grocery,GR-009,Frozen Pizza,5,6.39,31.95,0.2,Credit Card,In-Store,N,
TXN-357903,09/30/2022,ST-006,CUST-51778,EMP-8952,Clothing,CL-304,Running Shoes,3,45.49,136.47,,Cash,In-Store,N,REG-9
TXN-353671,21-Nov-2022,ST-003,CUST-47609,EMP-7982,Electronics,EL-303,USB-C Hub,1,27.99,27.99,0.2,Debit Card,Online,N,REG-9
TXN-567925,2023-04-26,ST-006,CUST-74673,EMP-7579,Toys,TY-001,LEGO City Set,3,47.49,142.47,0.05,Debit Card,In-Store,N,REG-7
TXN-830115,12/01/2023,ST-002,CUST-21870,EMP-2415,Automotive,AU-203,Windshield Washer Fluid,2,3.74,7.48,0.25,Credit Card,Curbside Pickup,N,REG-5
TXN-993661,03-Nov-2022,ST-005,CUST-79834,EMP-8950,Electronics,EL-606,Smart Speaker,1,62.99,62.99,0.3,Credit Card,Online,N,REG-7
TXN-784899,11/22/2024,ST-009,CUST-74033,EMP-2270,Furniture,FU-102,Bookshelf 5-Tier,1,85.49,85.49,0.05,Debit Card,Curbside Pickup,N,REG-13
TXN-789976,09-28-2022,ST-005,CUST-81562,EMP-9874,Grocery,GR-004,Bagged Salad Mix,3,3.22,9.66,0.15,Cash,In-Store,N,REG-20
TXN-349854,09/05/2024,ST-011,CUST-81634,EMP-9597,Electronics,EL-505,Wireless Charger,2,29.99,59.98,,Debit Card,Curbside Pickup,N,REG-7
TXN-432125,2022-08-08,ST-009,CUST-67503,EMP-1349,Grocery,GR-012,Cereal 18oz,2,4.29,8.58,,Cash,Online,N,REG-18
TXN-183979,07-23-2023,ST-012,CUST-64454,EMP-2973,Grocery,GR-008,Canned Tomatoes,1,1.03,1.03,0.2,Debit Card,In-Store,N,REG-5
TXN-438260,02/02/2022,ST-004,CUST-18542,,Grocery,GR-005,Orange Juice 64oz,1,3.37,3.37,0.25,Credit Card,In-Store,N,REG-3
TXN-526757,27-Aug-2023,ST-010,CUST-64015,EMP-9779,Pharmacy,PH-001,Ibuprofen 200ct,5,8.49,42.45,0.15,Cash,In-Store,N,REG-20
TXN-261670,01/05/2024,ST-012,CUST-48405,EMP-4105,Electronics,EL-808,Gaming Controller,5,59.99,299.95,,Debit Card,In-Store,N,REG-9
TXN-514180,07-Sep-2022,ST-009,CUST-30529,EMP-1256,Pharmacy,PH-001,Ibuprofen 200ct,2,9.49,18.98,0.05,Debit Card,In-Store,N,REG-8
TXN-979734,2024-05-11,ST-011,CUST-53647,EMP-3669,Grocery,GR-001,Organic Whole Milk 1gal,1,5.49,5.49,,Cash,Curbside Pickup,N,REG-13
TXN-758169,03-12-2023,ST-007,CUST-76962,EMP-4302,Automotive,AU-102,Car Air Freshener,2,3.49,6.98,,Debit Card,In-Store,N,REG-4
TXN-735374,2023-01-19,ST-001,CUST-10877,EMP-8190,Pharmacy,PH-203,Allergy Relief 30ct,3,11.24,33.72,0.25,Credit Card,In-Store,N,REG-11
TXN-482031,09-30-2024,ST-002,CUST-12348,EMP-8793,Clothing,CL-607,Dress Socks 6pk,1,$8.99,8.99,0.1,Credit Card,In-Store,N,REG-10
TXN-135734,01-25-2022,ST-009,CUST-66632,EMP-4353,Electronics,TV-001,"4K Smart TV 55""",3,499.99,1499.97,,Debit Card,In-Store,N,REG-10
TXN-937047,2022-01-03,ST-002,CUST-25238,EMP-5419,Home & Garden,HG-506,Throw Pillow,3,19.99,59.97,,Credit Card,In-Store,N,REG-4
TXN-338140,2023-05-20,ST-008,,EMP-7564,Clothing,CL-102,Women's T-Shirt,1,12.99,12.99,,Check,Online,N,REG-2
TXN-487168,11-17-2023,ST-010,CUST-73896,EMP-4574,Sports,SP-102,Dumbbells 20lb pair,4,44.99,179.96,,EBT,In-Store,N,REG-7
TXN-478007,2023-03-24,ST-002,CUST-61976,,Automotive,AU-304,Car Phone Mount,1,14.99,14.99,,Cash,In-Store,N,REG-6
TXN-402624,01/20/2022,ST-005,CUST-23233,EMP-2147,Beauty,BE-304,Lip Balm 3pk,4,4.99,19.96,,Debit Card,In-Store,N,REG-2
TXN-544554,2024-03-01,ST-001,CUST-60805,EMP-6818,Beauty,BE-405,Body Lotion 16oz,3,6.39,19.17,0.2,Credit Card,Online,N,REG-1
TXN-474628,2023-05-22,ST-003,CUST-26344,EMP-7016,Toys,TY-102,Barbie Doll,4,14.99,59.96,,Credit Card,Online,N,REG-11
TXN-986589,2024-03-14,ST-007,CUST-48986,EMP-2388,Sports,SP-405,Jump Rope,1,8.99,8.99,,Cash,In-Store,N,REG-6
TXN-659102,06/02/2023,ST-007,CUST-63950,EMP-2456,Beauty,BE-102,Face Moisturizer,2,13.49,-26.98,0.1,Credit Card,In-Store,Y,REG-14
TXN-560582,07/15/2022,ST-001,,EMP-7400,Sports,SP-304,Resistance Bands,2,9.09,18.18,0.3,Credit Card,In-Store,N,REG-14
TXN-230665,02-11-2022,ST-011,CUST-68271,EMP-8949,Clothing,CL-304,Running Shoes,2,64.99,129.98,,Credit Card,In-Store,N,REG-5
TXN-892104,07-07-2023,ST-010,CUST-56315,EMP-3335,Beauty,BE-001,Shampoo 16oz,2,6.99,13.98,,Mobile Pay,In-Store,N,REG-1
TXN-911279,04-Jun-2022,ST-007,CUST-50983,EMP-6321,Beauty,BE-506,Razor 4pk,5,10.19,50.95,0.15,Credit Card,In-Store,N,REG-17
TXN-237294,09/06/2023,ST-008,CUST-74986,EMP-1395,Automotive,AU-001,Motor Oil 5qt,1,21.24,21.24,0.15,Debit Card,Online,N,REG-18
TXN-542428,08/27/2023,ST-005,CUST-19162,EMP-7710,Toys,TY-405,Play-Doh 10pk,2,8.99,17.98,0.25,Debit Card,Online,N,REG-13
TXN-557830,23-Oct-2024,ST-005,CUST-39858,EMP-5210,Grocery,GR-011,Butter 1lb,3,4.74,14.22,0.05,Cash,Online,N,REG-19
TXN-988568,2024-07-29,ST-012,CUST-74006,EMP-1496,Furniture,FU-203,Desk Lamp,1,26.59,26.59,0.05,Credit Card,In-Store,N,REG-6
TXN-152304,2023-11-23,ST-002,CUST-21997,EMP-5234,Grocery,GR-008,Canned Tomatoes,1,1.16,1.16,0.1,Mobile Pay,In-Store,N,
TXN-954246,04/08/2022,ST-002,CUST-73761,EMP-9560,Automotive,AU-304,Car Phone Mount,1,14.99,-14.99,,Gift Card,In-Store,Y,REG-3
TXN-543538,2024-01-14,ST-012,,EMP-3820,Sports,SP-001,Yoga Mat,1,17.24,17.24,0.25,Gift Card,In-Store,N,REG-19
TXN-552438,2024-03-28,ST-011,CUST-13378,EMP-1999,Toys,TY-001,LEGO City Set,5,42.49,212.45,0.15,Cash,In-Store,N,REG-2
TXN-544425,04-11-2023,ST-002,CUST-79459,EMP-5906,Automotive,AU-203,Windshield Washer Fluid,2,3.74,-7.48,0.25,Mobile Pay,Online,Y,REG-9
TXN-786126,11/28/2022,ST-004,CUST-71245,EMP-2365,Home & Garden,HG-001,Potting Soil 20qt,4,7.19,28.76,,Debit Card,In-Store,N,REG-10
TXN-394238,2023-10-30,ST-011,CUST-61584,EMP-6176,Sports,SP-506,Foam Roller,2,15.99,31.98,,Credit Card,Online,N,REG-3
TXN-962305,07/26/2024,ST-002,CUST-86980,EMP-1494,  Home & Garden,HG-304,Picture Frame 8x10,2,7.99,15.98,,Credit Card,In-Store,N,REG-20
TXN-470058,02-24-2024,ST-010,CUST-31921,EMP-9378,Furniture,FU-001,Folding Chair,1,27.99,27.99,0.2,Credit Card,In-Store,N,REG-1
TXN-294542,20-Jul-2022,ST-005,CUST-86347,EMP-1910,Pharmacy,PH-203,Allergy Relief 30ct,1,13.49,13.49,0.1,Mobile Pay,In-Store,N,REG-5
TXN-449850,11-Jan-2022,ST-005,CUST-79072,EMP-8962,Home & Garden,HG-102,Garden Hose 50ft,4,29.99,-119.96,,Credit Card,In-Store,Y,REG-5
TXN-662947,16-Aug-2023,ST-001,CUST-46234,EMP-4887,Furniture,FU-304,Storage Ottoman,1,54.99,54.99,,Cash,In-Store,N,REG-18
TXN-638314,2024-02-01,ST-004,CUST-48950,EMP-7746,Beauty,BE-304,Lip Balm 3pk,2,3.49,6.98,0.3,Cash,In-Store,N,REG-14
TXN-300369,2024-07-01,ST-012,CUST-92871,EMP-9431,Electronics,EL-303,USB-C Hub,1,34.99,-34.99,,Cash,Online,Y,REG-12
TXN-995871,05/21/2023,ST-005,CUST-18807,EMP-5872,Electronics,EL-505,Wireless Charger,4,25.49,101.96,0.15,Credit Card,In-Store,N,REG-5
TXN-269466,09-10-2023,ST-006,CUST-10759,EMP-1890,Automotive,AU-203,Windshield Washer Fluid,1,4.99,4.99,,Debit Card,In-Store,N,REG-13
TXN-817274,11/17/2023,ST-010,CUST-63514,EMP-9118,Clothing,CL-506,Yoga Pants,5,25.19,125.95,0.1,Debit Card,In-Store,N,REG-16
TXN-555715,21-Nov-2024,ST-008,CUST-83697,,SPORTS,SP-405,Jump Rope,5,8.99,-44.95,,Credit Card,In-Store,Y,REG-14
TXN-408347,04-15-2024,ST-006,CUST-29669,EMP-1418,Furniture,FU-203,Desk Lamp,2,23.79,47.58,0.15,Credit Card,In-Store,N,REG-19
  TXN-846068,2022-07-30,ST-003,CUST-46978,EMP-9015,Electronics,EL-303,USB-C Hub,1,34.99,34.99,,Credit Card,In-Store,N,REG-17
TXN-895465,02-17-2024,ST-001,CUST-52978,EMP-7279,Automotive,AU-405,Jumper Cables,3,26.99,80.97,0.1,Debit Card,Online,N,REG-5
TXN-200408,17-Dec-2023,ST-004,CUST-44601,EMP-1682,Sports,SP-001,Yoga Mat,4,22.99,91.96,,Debit Card,Online,N,REG-15
TXN-857524,18-Jan-2022,ST-009,CUST-90750,EMP-4559,Grocery,GR-002,White Bread,2,2.99,5.98,,Mobile Pay,Online,N,REG-1
TXN-338096,10-Feb-2022,ST-005,CUST-18042,EMP-1811,Automotive,AU-102,Car Air Freshener,4,3.49,13.96,,Credit Card,In-Store,N,REG-12
  TXN-483103,2022-08-29,ST-006,CUST-86162,EMP-5588,Pharmacy,PH-001,Ibuprofen 200ct,2,6.99,13.98,0.3,Debit Card,In-Store,N,REG-20
TXN-962341,07-21-2024,ST-012,CUST-96864,EMP-6131,Home & Garden,HG-001,Potting Soil 20qt,4,6.74,26.96,0.25,Credit Card,In-Store,N,REG-9
TXN-541471,09-Oct-2023,ST-006,CUST-68780,EMP-8422,Sports,SP-405,Jump Rope,1,8.99,-8.99,,Mobile Pay,Online,Y,REG-17
TXN-316218,01-May-2024,ST-006,CUST-68633,EMP-2133,Sports,SP-001,Yoga Mat,3,22.99,68.97,,Credit Card,In-Store,N,REG-11
TXN-132840,2024-02-28,ST-010,CUST-54973,EMP-7577,Pharmacy,PH-102,Vitamin D 100ct,4,12.99,51.96,,Credit Card,Online,N,REG-16
TXN-223711,09/21/2022,ST-001,CUST-93950,EMP-2037,Pharmacy,PH-001,Ibuprofen 200ct,3,9.99,29.97,,Credit Card,In-Store,N,REG-2
TXN-210685,02-12-2022,ST-010,CUST-11488,EMP-9650,Sports,SP-001,Yoga Mat,3,21.84,65.52,0.05,Debit Card,In-Store,N,REG-13
TXN-153916,2023-11-26,ST-005,CUST-55727,EMP-9671,  Furniture,FU-203,Desk Lamp,3,23.79,71.37,0.15,Debit Card,Curbside Pickup,N,REG-9
TXN-904922,07-Jun-2022,ST-011,CUST-97481,EMP-4645,Electronics,EL-707,"Tablet 10""",3,280.49,841.47,0.15,Debit Card,In-Store,N,REG-8
TXN-124822,2023-07-30,ST-004,CUST-79905,EMP-2140,Grocery,GR-005,Orange Juice 64oz,5,3.82,19.1,0.15,Debit Card,In-Store,N,REG-15
TXN-350503,15-Mar-2023,ST-007,CUST-73006,EMP-7648,Clothing,CL-405,Winter Jacket,1,71.99,71.99,0.2,EBT,In-Store,N,REG-19
TXN-600400,03/13/2024,ST-004,,EMP-8429,Electronics,EL-505,Wireless Charger,2,25.49,50.98,0.15,Gift Card,In-Store,N,REG-6
TXN-367198,12-20-2022,ST-005,CUST-81782,EMP-7217,Furniture,FU-405,TV Stand,1,95.99,95.99,0.2,Cash,In-Store,N,REG-4
TXN-544114,03-Jul-2022,ST-011,,EMP-5994,Beauty,BE-203,Mascara,3,8.99,26.97,,Credit Card,In-Store,N,REG-20
TXN-225165,2024-06-13,ST-009,CUST-26114,EMP-9577,Home & Garden,HG-405,Storage Bins 3pk,2,16.1400,32.28,0.05,Credit Card,In-Store,N,REG-12
TXN-361768,10-Dec-2022,ST-004,CUST-20056,EMP-3221,Grocery,GR-001,Organic Whole Milk 1gal,1,5.49,5.49,,Gift Card,In-Store,N,REG-16
TXN-231297,2023-10-11,ST-009,CUST-29620,EMP-7912,Furniture,FU-304,Storage Ottoman,1,43.99,43.99,0.2,Gift Card,In-Store,N,REG-8
TXN-276962,09-12-2023,ST-008,CUST-50102,EMP-5214,  Automotive,AU-304,Car Phone Mount,2,13.49,26.98,0.1,Cash,In-Store,N,REG-19
TXN-754325,12-Jan-2024,ST-005,CUST-69590,EMP-4977,Furniture,FU-001,Folding Chair,1,34.99,34.99,,Credit Card,Online,N,REG-9
TXN-831405,07-21-2022,ST-005,CUST-78202,EMP-3367,Beauty,BE-203,Mascara,4,7.64,30.56,0.15,Credit Card,In-Store,N,REG-20
TXN-895430,05-Mar-2024,ST-003,CUST-67540,EMP-1416,Pharmacy,PH-001,Ibuprofen 200ct,1,7.49,7.49,0.25,Check,In-Store,N,REG-17
TXN-270956,11-24-2023,ST-006,CUST-81234,EMP-9792,Automotive,AU-304,Car Phone Mount,1,14.99,14.99,,Debit Card,Online,N,
TXN-588843,02-03-2023,ST-010,CUST-23619,,Clothing,CL-506,Yoga Pants,2,19.59,39.18,0.3,Credit Card,In-Store,N,REG-10
TXN-450110,02/13/2024,ST-005,CUST-37341,EMP-9983,Automotive,AU-102,Car Air Freshener,1,3.49,3.49,,Debit Card,In-Store,N,REG-15
TXN-819183,06/01/2022,ST-012,CUST-93256,EMP-2188,Beauty,BE-102,Face Moisturizer,3,10.49,31.47,0.3,Credit Card,Online,N,REG-17
